證券代碼	年月日	當日均價(元)	當日成交量
0050 元大台灣50	20240102	135.081	6283.61
006208 富邦台50	20240102	76.9601	3177.58
0050 元大台灣50	20240103	132.788	14783.9
006208 富邦台50	20240103	75.701	7168.63
0050 元大台灣50	20240104	132.517	4838.66
006208 富邦台50	20240104	75.5687	3209.89
006208 富邦台50	20240105	75.4517	3077.84
0050 元大台灣50	20240105	132.377	4566.32
0050 元大台灣50	20240108	133.111	9657.56
006208 富邦台50	20240108	75.9284	4347.32
0050 元大台灣50	20240109	133.303	5906.88
006208 富邦台50	20240109	76.0718	2371.24
0050 元大台灣50	20240110	132.41	7249.1
006208 富邦台50	20240110	75.5629	3189.45
0050 元大台灣50	20240111	132.792	5852.56
006208 富邦台50	20240111	75.7786	2251.06
0050 元大台灣50	20240112	132.558	6877.84
006208 富邦台50	20240112	75.6276	3642.66
0050 元大台灣50	20240115	133.154	12566.5
006208 富邦台50	20240115	76.0219	3988.22
006208 富邦台50	20240116	75.2381	7494.22
0050 元大台灣50	20240116	131.625	23016.1
006208 富邦台50	20240117	74.7938	6174.96
0050 元大台灣50	20240117	127.916	39219.2
006208 富邦台50	20240118	74.9245	3087.14
0050 元大台灣50	20240118	128.153	7535.3
006208 富邦台50	20240119	77.0256	10352.3
0050 元大台灣50	20240119	132.133	26897.1
006208 富邦台50	20240122	77.9806	5688.26
0050 元大台灣50	20240122	133.849	13443.5
0050 元大台灣50	20240123	133.9	7339.84
006208 富邦台50	20240123	78.0262	4810.23
006208 富邦台50	20240124	78.2786	3155.46
0050 元大台灣50	20240124	134.204	14554.4
006208 富邦台50	20240125	78.9361	7262.99
0050 元大台灣50	20240125	135.432	27224.1
006208 富邦台50	20240126	79.1378	8548.89
0050 元大台灣50	20240126	135.757	16456.9
0050 元大台灣50	20240129	136.308	27291.7
006208 富邦台50	20240129	79.4726	3397.32
006208 富邦台50	20240130	79.5112	3712.85
0050 元大台灣50	20240130	136.387	9944.4
0050 元大台灣50	20240131	134.68	7320.76
006208 富邦台50	20240131	78.5417	4409.86
0050 元大台灣50	20240201	133.932	8812.92
006208 富邦台50	20240201	78.1523	4093.05
0050 元大台灣50	20240202	134.942	9178.96
006208 富邦台50	20240202	78.8572	3019.73
006208 富邦台50	20240205	79.2816	3929.05
0050 元大台灣50	20240205	135.804	17961.4
0050 元大台灣50	20240215	142.05	44444.9
006208 富邦台50	20240215	82.8926	13178.5
0050 元大台灣50	20240216	141.718	18273.2
006208 富邦台50	20240216	82.6782	5233.15
006208 富邦台50	20240219	82.3148	4017.88
0050 元大台灣50	20240219	140.926	9632.52
0050 元大台灣50	20240220	141.685	13875.2
006208 富邦台50	20240220	82.7066	3655.8
0050 元大台灣50	20240221	141.306	12860.3
006208 富邦台50	20240221	82.4702	2269.72
0050 元大台灣50	20240222	142.494	13160.1
006208 富邦台50	20240222	83.1516	4862.4
006208 富邦台50	20240223	83.9316	5251.47
0050 元大台灣50	20240223	143.801	19974.3
0050 元大台灣50	20240226	143.804	10368.9
006208 富邦台50	20240226	83.9474	4540.07
0050 元大台灣50	20240227	143.441	6507.93
006208 富邦台50	20240227	83.7487	4005.78
006208 富邦台50	20240229	83.6882	3787.69
0050 元大台灣50	20240229	143.232	7372.5
006208 富邦台50	20240301	83.834	4276.14
0050 元大台灣50	20240301	143.256	9019.1
006208 富邦台50	20240304	85.4842	6353.97
0050 元大台灣50	20240304	146.378	25733.5
006208 富邦台50	20240305	86.5181	5428.27
0050 元大台灣50	20240305	148.112	17270.4
0050 元大台灣50	20240306	148.252	17232.8
006208 富邦台50	20240306	86.6158	7904.78
0050 元大台灣50	20240307	152.071	31117.9
006208 富邦台50	20240307	88.7805	7030.57
0050 元大台灣50	20240308	155.135	30512.6
006208 富邦台50	20240308	90.4903	10853.9
006208 富邦台50	20240311	89.472	6332.52
0050 元大台灣50	20240311	153.254	13908.1
006208 富邦台50	20240312	89.6509	4016.33
0050 元大台灣50	20240312	153.837	15457.3
0050 元大台灣50	20240313	155.469	13431.9
006208 富邦台50	20240313	90.7834	5253.2
0050 元大台灣50	20240314	155.109	8777.34
006208 富邦台50	20240314	90.5578	3565.54
0050 元大台灣50	20240315	153.908	9218.84
006208 富邦台50	20240315	89.9884	3870.37
0050 元大台灣50	20240318	153.857	18434.1
006208 富邦台50	20240318	89.9145	5862.18
006208 富邦台50	20240319	89.9483	4041.37
0050 元大台灣50	20240319	153.905	8872.11
006208 富邦台50	20240320	90.151	4320.68
0050 元大台灣50	20240320	154.11	10441.8
0050 元大台灣50	20240321	156.879	21132
006208 富邦台50	20240321	91.5589	5537.68
006208 富邦台50	20240322	91.9116	4618.51
0050 元大台灣50	20240322	157.257	7163.59
0050 元大台灣50	20240325	157.595	9052.5
006208 富邦台50	20240325	92.1381	4176.9
0050 元大台灣50	20240326	157.813	7011.59
006208 富邦台50	20240326	92.1871	7046.46
006208 富邦台50	20240327	92.03	4612.57
0050 元大台灣50	20240327	157.361	4644.16
0050 元大台灣50	20240328	156.765	3438.38
006208 富邦台50	20240328	91.7034	3327.89
0050 元大台灣50	20240329	157.74	8255.24
006208 富邦台50	20240329	92.1558	2969.32
0050 元大台灣50	20240401	157.836	5727.78
006208 富邦台50	20240401	92.1945	3586.23
006208 富邦台50	20240402	93.0064	3622.75
0050 元大台灣50	20240402	159.218	7924.48
0050 元大台灣50	20240403	158.463	5042.95
006208 富邦台50	20240403	92.5964	4244.18
0050 元大台灣50	20240408	159.378	6124.84
006208 富邦台50	20240408	93.1768	5585.21
0050 元大台灣50	20240409	162.042	9043.46
006208 富邦台50	20240409	94.7795	4412.73
0050 元大台灣50	20240410	162.926	5731.27
006208 富邦台50	20240410	95.3194	3423.26
0050 元大台灣50	20240411	162.063	4677.73
006208 富邦台50	20240411	94.7024	4529.38
0050 元大台灣50	20240412	162.296	6129.17
006208 富邦台50	20240412	94.8861	3164.16
0050 元大台灣50	20240415	160.108	8727.15
006208 富邦台50	20240415	93.7034	7364.14
0050 元大台灣50	20240416	156.044	18674.7
006208 富邦台50	20240416	91.4499	15157.1
0050 元大台灣50	20240417	156.929	8077.87
006208 富邦台50	20240417	92.0074	3462.09
0050 元大台灣50	20240418	157.573	6903.16
006208 富邦台50	20240418	92.2052	3879.74
0050 元大台灣50	20240419	151.542	33786
006208 富邦台50	20240419	89.0481	26464.4
0050 元大台灣50	20240422	150.706	9992.73
006208 富邦台50	20240422	88.2771	8800.87
0050 元大台灣50	20240423	151.943	5718.65
006208 富邦台50	20240423	88.9068	4338.1
006208 富邦台50	20240424	91.1144	4582.19
0050 元大台灣50	20240424	155.72	8082.06
0050 元大台灣50	20240425	153.732	5279.8
006208 富邦台50	20240425	90.0563	4784.49
0050 元大台灣50	20240426	156.228	6054.3
006208 富邦台50	20240426	91.4843	4777.49
006208 富邦台50	20240429	92.723	4313.47
0050 元大台灣50	20240429	158.51	8135.96
0050 元大台灣50	20240430	159	4792.14
006208 富邦台50	20240430	93.0513	2819.29
0050 元大台灣50	20240502	156.346	6666.5
006208 富邦台50	20240502	91.5628	4186.74
0050 元大台灣50	20240503	157.727	5935.47
006208 富邦台50	20240503	92.3611	2590.82
006208 富邦台50	20240506	93.4136	5284.6
0050 元大台灣50	20240506	159.605	9032.61
006208 富邦台50	20240507	93.6958	3031.88
0050 元大台灣50	20240507	160.103	6699.48
0050 元大台灣50	20240508	160.352	6345.93
006208 富邦台50	20240508	93.8401	2584.09
006208 富邦台50	20240509	94.2404	2595.82
0050 元大台灣50	20240509	160.893	5285.86
0050 元大台灣50	20240510	161.394	10192.4
006208 富邦台50	20240510	94.5108	3080.46
0050 元大台灣50	20240513	163.49	9642.9
006208 富邦台50	20240513	95.645	4778.52
006208 富邦台50	20240514	95.718	3000.16
0050 元大台灣50	20240514	163.793	8291.03
0050 元大台灣50	20240515	166.751	15243.4
006208 富邦台50	20240515	97.5562	4660.75
0050 元大台灣50	20240516	168.409	12586.1
006208 富邦台50	20240516	98.5567	8278.18
0050 元大台灣50	20240517	167.153	5039.74
006208 富邦台50	20240517	97.8716	3808.56
0050 元大台灣50	20240520	166.603	7278.65
006208 富邦台50	20240520	97.4901	5955.41
0050 元大台灣50	20240521	166.578	4588.31
006208 富邦台50	20240521	97.5399	2800.98
0050 元大台灣50	20240522	169.153	6928.1
006208 富邦台50	20240522	99	4294.32
006208 富邦台50	20240523	100.035	5563.8
0050 元大台灣50	20240523	170.878	6656.19
0050 元大台灣50	20240524	170.255	3877.93
006208 富邦台50	20240524	99.7153	3815.79
006208 富邦台50	20240527	101.147	6226.61
0050 元大台灣50	20240527	172.762	6149.92
0050 元大台灣50	20240528	172.964	5835.43
006208 富邦台50	20240528	101.173	4566.3
0050 元大台灣50	20240529	171.352	7402.74
006208 富邦台50	20240529	100.306	6260.87
0050 元大台灣50	20240530	168.253	10376.9
006208 富邦台50	20240530	98.5897	10044.2
0050 元大台灣50	20240531	167.363	9114.34
006208 富邦台50	20240531	98.082	8899.33
0050 元大台灣50	20240603	168.911	9475.69
006208 富邦台50	20240603	99.0314	7667.18
0050 元大台灣50	20240604	167.372	8753.45
006208 富邦台50	20240604	98.0876	7419.44
006208 富邦台50	20240605	98.2534	4990.91
0050 元大台灣50	20240605	167.576	4935.16
0050 元大台灣50	20240606	173.73	18069.2
006208 富邦台50	20240606	101.796	10253.9
006208 富邦台50	20240607	101.137	3598.89
0050 元大台灣50	20240607	172.859	7113.01
0050 元大台灣50	20240611	173.509	11261.9
006208 富邦台50	20240611	101.51	6226.2
006208 富邦台50	20240612	102.521	6418.89
0050 元大台灣50	20240612	175.166	8173.37
0050 元大台灣50	20240613	178.964	16739.7
006208 富邦台50	20240613	104.754	8280.41
006208 富邦台50	20240614	104.777	6196.71
0050 元大台灣50	20240614	179.084	6902.36
0050 元大台灣50	20240617	179.61	8638.43
006208 富邦台50	20240617	105.23	6361.94
0050 元大台灣50	20240618	182.678	7029.34
006208 富邦台50	20240618	106.939	5623.22
006208 富邦台50	20240619	109.668	12967.1
0050 元大台灣50	20240619	187.358	26118.5
0050 元大台灣50	20240620	188.732	11887.9
006208 富邦台50	20240620	110.481	7712.98
0050 元大台灣50	20240621	188.008	10830.8
006208 富邦台50	20240621	109.975	13669
0050 元大台灣50	20240624	184.425	14671.4
006208 富邦台50	20240624	107.987	11140.9
0050 元大台灣50	20240625	182.495	13774.6
006208 富邦台50	20240625	106.79	9020.73
0050 元大台灣50	20240626	185.396	9269.48
006208 富邦台50	20240626	108.48	9604.65
0050 元大台灣50	20240627	184.266	6508.24
006208 富邦台50	20240627	107.909	5569.7
006208 富邦台50	20240628	109.119	5908.32
0050 元大台灣50	20240628	186.275	4455.95
0050 元大台灣50	20240701	187.147	7681.4
006208 富邦台50	20240701	109.751	7421.11
006208 富邦台50	20240702	108.706	6631.53
0050 元大台灣50	20240702	185.431	5882.79
0050 元大台灣50	20240703	187.224	6787.43
006208 富邦台50	20240703	109.753	5994.09
0050 元大台灣50	20240704	191.815	13513.2
006208 富邦台50	20240704	112.322	9107.74
006208 富邦台50	20240705	112.545	7898.14
0050 元大台灣50	20240705	192.117	10250.6
006208 富邦台50	20240708	115.095	14727.9
0050 元大台灣50	20240708	196.578	17999.5
0050 元大台灣50	20240709	197.92	16177.5
006208 富邦台50	20240709	115.813	17928.8
0050 元大台灣50	20240710	196.939	7807.97
006208 富邦台50	20240710	115.393	11599.3
0050 元大台灣50	20240711	201.745	10435.8
006208 富邦台50	20240711	118.47	15533.7
006208 富邦台50	20240712	115.994	23652.8
0050 元大台灣50	20240712	197.189	16267.5
0050 元大台灣50	20240715	197.11	10323.9
006208 富邦台50	20240715	115.807	13682.5
006208 富邦台50	20240716	115.569	17978.8
0050 元大台灣50	20240716	197.424	13731.5
006208 富邦台50	20240717	114.143	13857.8
0050 元大台灣50	20240717	194.925	15694.9
0050 元大台灣50	20240718	189.652	19796.8
006208 富邦台50	20240718	111.062	18671.1
0050 元大台灣50	20240719	187.477	18436.2
006208 富邦台50	20240719	109.733	15297.2
0050 元大台灣50	20240722	181.845	23474.9
006208 富邦台50	20240722	106.352	22991.4
0050 元大台灣50	20240723	184.956	13180.8
006208 富邦台50	20240723	108.089	10645.6
0050 元大台灣50	20240726	178.64	29165
006208 富邦台50	20240726	104.598	24579.2
0050 元大台灣50	20240729	181.169	10574.3
006208 富邦台50	20240729	105.893	8796.54
0050 元大台灣50	20240730	178.981	14007.1
006208 富邦台50	20240730	104.552	11332.5
0050 元大台灣50	20240731	179.973	9530.15
006208 富邦台50	20240731	105.325	6976.91
0050 元大台灣50	20240801	183.905	14525.2
006208 富邦台50	20240801	107.542	7428.79
0050 元大台灣50	20240802	176.687	32816
006208 富邦台50	20240802	103.425	25019.6
0050 元大台灣50	20240805	162.175	61002.3
006208 富邦台50	20240805	95.5506	57277.5
0050 元大台灣50	20240806	166.562	65342.4
006208 富邦台50	20240806	97.2665	46359.8
006208 富邦台50	20240807	100.71	17415.7
0050 元大台灣50	20240807	172.518	32751
006208 富邦台50	20240808	99.8445	16011.5
0050 元大台灣50	20240808	170.749	26852.8
006208 富邦台50	20240809	102.752	9840.78
0050 元大台灣50	20240809	175.885	24121.9
0050 元大台灣50	20240812	178.511	18188
006208 富邦台50	20240812	104.359	9035.42
006208 富邦台50	20240813	104.521	6179.18
0050 元大台灣50	20240813	178.625	11257.9
0050 元大台灣50	20240814	180.851	19282.6
006208 富邦台50	20240814	105.87	9292.12
006208 富邦台50	20240815	105.391	7546.28
0050 元大台灣50	20240815	180.016	12003.8
0050 元大台灣50	20240816	183.203	13981
006208 富邦台50	20240816	107.168	10223.9
0050 元大台灣50	20240819	183.92	9763.64
006208 富邦台50	20240819	107.542	5409.38
0050 元大台灣50	20240820	184.372	11135.6
006208 富邦台50	20240820	107.805	5442.28
0050 元大台灣50	20240821	182.151	12260
006208 富邦台50	20240821	106.517	5976.26
0050 元大台灣50	20240822	181.136	5716.78
006208 富邦台50	20240822	105.975	3363.29
0050 元大台灣50	20240823	180.065	8316.46
006208 富邦台50	20240823	105.323	4633.6
006208 富邦台50	20240826	106.575	6846.98
0050 元大台灣50	20240826	182.205	11798.7
0050 元大台灣50	20240827	180.236	5626.65
006208 富邦台50	20240827	105.283	3992.59
0050 元大台灣50	20240828	181.484	5848.3
006208 富邦台50	20240828	106.045	4141.22
0050 元大台灣50	20240829	180.357	11314.1
006208 富邦台50	20240829	105.28	6597.02
006208 富邦台50	20240830	106.08	4831.61
0050 元大台灣50	20240830	181.341	8281.95
0050 元大台灣50	20240902	181.146	8406.62
006208 富邦台50	20240902	105.862	5659.56
006208 富邦台50	20240903	105.684	4874.51
0050 元大台灣50	20240903	180.553	9951.88
006208 富邦台50	20240904	100.698	35429.8
0050 元大台灣50	20240904	172.047	34040.4
0050 元大台灣50	20240905	173.343	9617.83
006208 富邦台50	20240905	101.455	7838.18
0050 元大台灣50	20240906	174.083	8941.48
006208 富邦台50	20240906	101.887	6888.77
006208 富邦台50	20240909	100.068	16866.4
0050 元大台灣50	20240909	171.006	16353.5
0050 元大台灣50	20240910	172.123	9866.28
006208 富邦台50	20240910	100.661	7405.34
0050 元大台灣50	20240911	172.016	5427.96
006208 富邦台50	20240911	100.463	6432.85
0050 元大台灣50	20240912	177.537	16337.6
006208 富邦台50	20240912	103.657	7118.52
0050 元大台灣50	20240913	178.488	4775.98
006208 富邦台50	20240913	104.309	4849.42
0050 元大台灣50	20240916	178.793	6206.36
006208 富邦台50	20240916	104.588	5807.21
006208 富邦台50	20240918	104.093	5305.12
0050 元大台灣50	20240918	177.605	9649.99
006208 富邦台50	20240919	104.585	4790.94
0050 元大台灣50	20240919	179.211	8553.79
0050 元大台灣50	20240920	183.091	14311.3
006208 富邦台50	20240920	107.031	8287.93
006208 富邦台50	20240923	106.998	4604.53
0050 元大台灣50	20240923	183.174	8294.6
006208 富邦台50	20240924	107.147	6418.63
0050 元大台灣50	20240924	183.384	10476.5
0050 元大台灣50	20240925	187.714	12464.3
006208 富邦台50	20240925	109.666	7897.09
006208 富邦台50	20240926	110.682	9436.22
0050 元大台灣50	20240926	189.448	17369.5
006208 富邦台50	20240927	111.044	7617.23
0050 元大台灣50	20240927	190.021	11999.5
0050 元大台灣50	20240930	185.238	14461.1
006208 富邦台50	20240930	108.31	14220.8
006208 富邦台50	20241001	107.476	7747.14
0050 元大台灣50	20241001	183.8	9883.06
0050 元大台灣50	20241004	184.143	9244.06
006208 富邦台50	20241004	107.73	7553.58
0050 元大台灣50	20241007	187.288	13993.9
006208 富邦台50	20241007	109.751	11252.5
006208 富邦台50	20241008	109.181	10705.3
0050 元大台灣50	20241008	186.48	9953.43
006208 富邦台50	20241009	111.058	8179.35
0050 元大台灣50	20241009	189.679	11860.9
0050 元大台灣50	20241011	191.81	13197.7
006208 富邦台50	20241011	112.486	9913.52
0050 元大台灣50	20241014	192.245	10725.9
006208 富邦台50	20241014	112.734	12094.3
006208 富邦台50	20241015	114.574	10280.2
0050 元大台灣50	20241015	195.611	15738.2
0050 元大台灣50	20241016	193.201	18604.8
006208 富邦台50	20241016	113.181	17500.3
0050 元大台灣50	20241017	192.895	9936.8
006208 富邦台50	20241017	113.008	9659.99
0050 元大台灣50	20241018	199.244	33596.1
006208 富邦台50	20241018	116.547	17517.2
006208 富邦台50	20241021	116.652	9341.07
0050 元大台灣50	20241021	199.1	13716.5
006208 富邦台50	20241022	115.304	12072.2
0050 元大台灣50	20241022	196.645	8995.73
0050 元大台灣50	20241023	196.029	10050.7
006208 富邦台50	20241023	114.891	13536.7
006208 富邦台50	20241024	114.604	11623.7
0050 元大台灣50	20241024	195.677	8642.4
0050 元大台灣50	20241025	195.919	12961.2
006208 富邦台50	20241025	114.913	5214.21
0050 元大台灣50	20241028	196.401	11929.6
006208 富邦台50	20241028	115.135	16883.9
0050 元大台灣50	20241029	191.37	26008.9
006208 富邦台50	20241029	112.403	29070.7
006208 富邦台50	20241030	112.926	16313.2
0050 元大台灣50	20241030	192.701	14531.3
006208 富邦台50	20241101	110.353	24291.1
0050 元大台灣50	20241101	188.194	21072
0050 元大台灣50	20241104	191.939	7681.87
006208 富邦台50	20241104	112.575	9773.4
0050 元大台灣50	20241105	193.129	10565.3
006208 富邦台50	20241105	113.187	12039.7
006208 富邦台50	20241106	114.681	16748.5
0050 元大台灣50	20241106	195.788	17354.4
0050 元大台灣50	20241107	196.821	13976.8
006208 富邦台50	20241107	115.161	13881.7
0050 元大台灣50	20241108	199.343	13571.1
006208 富邦台50	20241108	116.627	11514.8
006208 富邦台50	20241111	115.742	13313.1
0050 元大台灣50	20241111	197.76	12949.1
0050 元大台灣50	20241112	194.909	28057.4
006208 富邦台50	20241112	114.177	26638.5
0050 元大台灣50	20241113	193.143	9953.9
006208 富邦台50	20241113	113.207	14183.4
006208 富邦台50	20241114	112.07	16632.1
0050 元大台灣50	20241114	191.148	13318
006208 富邦台50	20241115	112.418	10167.1
0050 元大台灣50	20241115	191.863	7809.31
0050 元大台灣50	20241118	190.12	14637
006208 富邦台50	20241118	110.512	19354.8
006208 富邦台50	20241119	111.286	9258.76
0050 元大台灣50	20241119	191.833	7932.84
006208 富邦台50	20241120	111.285	12589.7
0050 元大台灣50	20241120	191.693	12509.2
006208 富邦台50	20241121	109.898	17806.6
0050 元大台灣50	20241121	189.193	17071.9
006208 富邦台50	20241122	111.652	8156.31
0050 元大台灣50	20241122	192.532	8291.41
0050 元大台灣50	20241125	193.524	8215.12
006208 富邦台50	20241125	112.115	12675
006208 富邦台50	20241126	109.973	18639.8
0050 元大台灣50	20241126	189.581	12427
006208 富邦台50	20241127	109.149	17540.7
0050 元大台灣50	20241127	188.149	15890.4
006208 富邦台50	20241128	108.173	15932.3
0050 元大台灣50	20241128	186.41	14338.4
0050 元大台灣50	20241129	186.521	8696.53
006208 富邦台50	20241129	108.128	11494.9
0050 元大台灣50	20241202	190.776	11039.1
006208 富邦台50	20241202	110.597	7753.6
0050 元大台灣50	20241203	194.354	10613.8
006208 富邦台50	20241203	112.693	10048.4
006208 富邦台50	20241204	112.989	7045.7
0050 元大台灣50	20241204	194.866	6981.02
0050 元大台灣50	20241205	196.277	8091.8
006208 富邦台50	20241205	113.783	7682.18
006208 富邦台50	20241206	113.594	9779.5
0050 元大台灣50	20241206	195.917	7203.01
006208 富邦台50	20241209	113.721	6244.88
0050 元大台灣50	20241209	196.016	4897.44
006208 富邦台50	20241210	113.3	8036.12
0050 元大台灣50	20241210	195.319	4950.05
006208 富邦台50	20241211	112.087	11892.2
0050 元大台灣50	20241211	193.191	7388.7
006208 富邦台50	20241212	113.233	6481.83
0050 元大台灣50	20241212	195.185	5328.06
006208 富邦台50	20241213	113.26	5470.61
0050 元大台灣50	20241213	194.967	4804.28
0050 元大台灣50	20241216	196.77	7781.28
006208 富邦台50	20241216	114.279	9247.69
006208 富邦台50	20241217	114.534	6728.02
0050 元大台灣50	20241217	197.492	9712.17
006208 富邦台50	20241218	114.145	6807.76
0050 元大台灣50	20241218	196.778	6885.34
0050 元大台灣50	20241219	194.221	14093.2
006208 富邦台50	20241219	112.773	19398
006208 富邦台50	20241220	112.003	15071.9
0050 元大台灣50	20241220	192.743	12318.3
006208 富邦台50	20241223	113.948	9983.94
0050 元大台灣50	20241223	196.462	11989.3
006208 富邦台50	20241224	114.835	9118.71
0050 元大台灣50	20241224	198.16	8651.12
006208 富邦台50	20241225	114.878	5570.48
0050 元大台灣50	20241225	198.078	6345.18
006208 富邦台50	20241226	114.979	5822.1
0050 元大台灣50	20241226	198.323	5000.93
006208 富邦台50	20241227	115.13	6894.52
0050 元大台灣50	20241227	198.543	7419.89
